"Location","Year","Series","Series Code","Month","Permits"
"Wallowa County",2006,"Units in All Multi-Family Structures",3.0,8.0,0
"Wallowa County",2006,"Units in All Multi-Family Structures",3.0,9.0,0
"Wallowa County",2006,"Units in All Multi-Family Structures",3.0,10.0,0
"Wallowa County",2006,"Units in All Multi-Family Structures",3.0,11.0,0
"Wallowa County",2006,"Units in All Multi-Family Structures",3.0,12.0,0
"Wallowa County",2007,"Units in All Multi-Family Structures",3.0,1.0,0
"Wallowa County",2007,"Units in All Multi-Family Structures",3.0,2.0,0
"Wallowa County",2007,"Units in All Multi-Family Structures",3.0,3.0,0
"Wallowa County",2007,"Units in All Multi-Family Structures",3.0,4.0,0
"Wallowa County",2007,"Units in All Multi-Family Structures",3.0,5.0,0
"Wallowa County",2007,"Units in All Multi-Family Structures",3.0,6.0,0
"Wallowa County",2007,"Units in All Multi-Family Structures",3.0,7.0,0
"Wallowa County",2007,"Units in All Multi-Family Structures",3.0,8.0,0
"Wallowa County",2007,"Units in All Multi-Family Structures",3.0,9.0,0
"Wallowa County",2007,"Units in All Multi-Family Structures",3.0,10.0,0
"Wallowa County",2007,"Units in All Multi-Family Structures",3.0,11.0,0
"Wallowa County",2007,"Units in All Multi-Family Structures",3.0,12.0,0
"Wallowa County",2008,"Units in All Multi-Family Structures",3.0,1.0,0
"Wallowa County",2008,"Units in All Multi-Family Structures",3.0,2.0,0
"Wallowa County",2008,"Units in All Multi-Family Structures",3.0,3.0,0
"Wallowa County",2008,"Units in All Multi-Family Structures",3.0,4.0,0
"Wallowa County",2008,"Units in All Multi-Family Structures",3.0,5.0,0
"Wallowa County",2008,"Units in All Multi-Family Structures",3.0,6.0,0
"Wallowa County",2008,"Units in All Multi-Family Structures",3.0,7.0,0
"Wallowa County",2008,"Units in All Multi-Family Structures",3.0,8.0,0
"Wallowa County",2008,"Units in All Multi-Family Structures",3.0,9.0,0
"Wallowa County",2008,"Units in All Multi-Family Structures",3.0,10.0,0
"Wallowa County",2008,"Units in All Multi-Family Structures",3.0,11.0,0
"Wallowa County",2008,"Units in All Multi-Family Structures",3.0,12.0,0
"Wallowa County",2009,"Units in All Multi-Family Structures",3.0,1.0,0
"Wallowa County",2009,"Units in All Multi-Family Structures",3.0,2.0,0
"Wallowa County",2009,"Units in All Multi-Family Structures",3.0,3.0,0
"Wallowa County",2009,"Units in All Multi-Family Structures",3.0,4.0,0
"Wallowa County",2009,"Units in All Multi-Family Structures",3.0,5.0,0
"Wallowa County",2009,"Units in All Multi-Family Structures",3.0,6.0,0
"Wallowa County",2009,"Units in All Multi-Family Structures",3.0,7.0,0
"Wallowa County",2009,"Units in All Multi-Family Structures",3.0,8.0,0
"Wallowa County",2009,"Units in All Multi-Family Structures",3.0,9.0,0
"Wallowa County",2009,"Units in All Multi-Family Structures",3.0,10.0,0
"Wallowa County",2009,"Units in All Multi-Family Structures",3.0,11.0,0
"Wallowa County",2009,"Units in All Multi-Family Structures",3.0,12.0,0
"Wallowa County",2010,"Units in All Multi-Family Structures",3.0,1.0,0
"Wallowa County",2010,"Units in All Multi-Family Structures",3.0,2.0,0
"Wallowa County",2010,"Units in All Multi-Family Structures",3.0,3.0,0
"Wallowa County",2010,"Units in All Multi-Family Structures",3.0,4.0,0
"Wallowa County",2010,"Units in All Multi-Family Structures",3.0,5.0,0
"Wallowa County",2010,"Units in All Multi-Family Structures",3.0,6.0,0
"Wallowa County",2010,"Units in All Multi-Family Structures",3.0,7.0,0
"Wallowa County",2010,"Units in All Multi-Family Structures",3.0,8.0,0
"Wallowa County",2010,"Units in All Multi-Family Structures",3.0,9.0,0
"Wallowa County",2010,"Units in All Multi-Family Structures",3.0,10.0,0
"Wallowa County",2010,"Units in All Multi-Family Structures",3.0,11.0,0
"Wallowa County",2010,"Units in All Multi-Family Structures",3.0,12.0,0
"Wallowa County",2011,"Units in All Multi-Family Structures",3.0,1.0,0
"Wallowa County",2011,"Units in All Multi-Family Structures",3.0,2.0,0
"Wallowa County",2011,"Units in All Multi-Family Structures",3.0,3.0,0
"Wallowa County",2011,"Units in All Multi-Family Structures",3.0,4.0,0
"Wallowa County",2011,"Units in All Multi-Family Structures",3.0,5.0,0
"Wallowa County",2011,"Units in All Multi-Family Structures",3.0,6.0,0
"Wallowa County",2011,"Units in All Multi-Family Structures",3.0,7.0,0
"Wallowa County",2011,"Units in All Multi-Family Structures",3.0,8.0,0
"Wallowa County",2011,"Units in All Multi-Family Structures",3.0,9.0,0
"Wallowa County",2011,"Units in All Multi-Family Structures",3.0,10.0,0
"Wallowa County",2011,"Units in All Multi-Family Structures",3.0,11.0,0
"Wallowa County",2011,"Units in All Multi-Family Structures",3.0,12.0,0
"Wallowa County",2012,"Units in All Multi-Family Structures",3.0,1.0,0
"Wallowa County",2012,"Units in All Multi-Family Structures",3.0,2.0,0
"Wallowa County",2012,"Units in All Multi-Family Structures",3.0,3.0,0
"Wallowa County",2012,"Units in All Multi-Family Structures",3.0,4.0,0
"Wallowa County",2012,"Units in All Multi-Family Structures",3.0,5.0,0
"Wallowa County",2012,"Units in All Multi-Family Structures",3.0,6.0,0
"Wallowa County",2012,"Units in All Multi-Family Structures",3.0,7.0,0
"Wallowa County",2012,"Units in All Multi-Family Structures",3.0,8.0,0
"Wallowa County",2012,"Units in All Multi-Family Structures",3.0,9.0,0
"Wallowa County",2012,"Units in All Multi-Family Structures",3.0,10.0,0
"Wallowa County",2012,"Units in All Multi-Family Structures",3.0,11.0,0
"Wallowa County",2012,"Units in All Multi-Family Structures",3.0,12.0,0
"Wallowa County",2013,"Units in All Multi-Family Structures",3.0,1.0,0
"Wallowa County",2013,"Units in All Multi-Family Structures",3.0,2.0,0
"Wallowa County",2013,"Units in All Multi-Family Structures",3.0,3.0,0
"Wallowa County",2013,"Units in All Multi-Family Structures",3.0,4.0,0
"Wallowa County",2013,"Units in All Multi-Family Structures",3.0,5.0,0
"Wallowa County",2013,"Units in All Multi-Family Structures",3.0,6.0,0
"Wallowa County",2013,"Units in All Multi-Family Structures",3.0,7.0,0
"Wallowa County",2013,"Units in All Multi-Family Structures",3.0,8.0,0
"Wallowa County",2013,"Units in All Multi-Family Structures",3.0,9.0,0
"Wallowa County",2013,"Units in All Multi-Family Structures",3.0,10.0,0
"Wallowa County",2013,"Units in All Multi-Family Structures",3.0,11.0,0
"Wallowa County",2013,"Units in All Multi-Family Structures",3.0,12.0,0
"Wallowa County",2014,"Units in All Multi-Family Structures",3.0,1.0,0
"Wallowa County",2014,"Units in All Multi-Family Structures",3.0,2.0,0
"Wallowa County",2014,"Units in All Multi-Family Structures",3.0,3.0,0
"Wallowa County",2014,"Units in All Multi-Family Structures",3.0,4.0,0
"Wallowa County",2014,"Units in All Multi-Family Structures",3.0,5.0,0
"Wallowa County",2014,"Units in All Multi-Family Structures",3.0,6.0,0
"Wallowa County",2014,"Units in All Multi-Family Structures",3.0,7.0,4.0
"Wallowa County",2014,"Units in All Multi-Family Structures",3.0,8.0,0
"Wallowa County",2014,"Units in All Multi-Family Structures",3.0,9.0,0
"Wallowa County",2014,"Units in All Multi-Family Structures",3.0,10.0,0
"Wallowa County",2014,"Units in All Multi-Family Structures",3.0,11.0,0
"Wallowa County",2014,"Units in All Multi-Family Structures",3.0,12.0,0
"Wallowa County",2015,"Units in All Multi-Family Structures",3.0,1.0,0
"Wallowa County",2015,"Units in All Multi-Family Structures",3.0,2.0,0
"Wallowa County",2015,"Units in All Multi-Family Structures",3.0,3.0,0
"Wallowa County",2015,"Units in All Multi-Family Structures",3.0,4.0,0
"Wallowa County",2015,"Units in All Multi-Family Structures",3.0,5.0,0
"Wallowa County",2015,"Units in All Multi-Family Structures",3.0,6.0,0
"Wallowa County",2015,"Units in All Multi-Family Structures",3.0,7.0,0
"Wallowa County",2015,"Units in All Multi-Family Structures",3.0,8.0,0
"Wallowa County",2015,"Units in All Multi-Family Structures",3.0,9.0,0
"Wallowa County",2015,"Units in All Multi-Family Structures",3.0,10.0,0
"Wallowa County",2015,"Units in All Multi-Family Structures",3.0,11.0,0
"Wallowa County",2015,"Units in All Multi-Family Structures",3.0,12.0,0
"Wallowa County",2016,"Units in All Multi-Family Structures",3.0,1.0,0
"Wallowa County",2016,"Units in All Multi-Family Structures",3.0,2.0,0
"Wallowa County",2016,"Units in All Multi-Family Structures",3.0,3.0,0
"Wallowa County",2016,"Units in All Multi-Family Structures",3.0,4.0,0
"Wallowa County",2016,"Units in All Multi-Family Structures",3.0,5.0,0
"Wallowa County",2016,"Units in All Multi-Family Structures",3.0,6.0,0
"Wallowa County",2016,"Units in All Multi-Family Structures",3.0,7.0,0
"Wallowa County",2016,"Units in All Multi-Family Structures",3.0,8.0,0
"Wallowa County",2016,"Units in All Multi-Family Structures",3.0,9.0,0
"Wallowa County",2016,"Units in All Multi-Family Structures",3.0,10.0,0
"Wallowa County",2016,"Units in All Multi-Family Structures",3.0,11.0,0
"Wallowa County",2016,"Units in All Multi-Family Structures",3.0,12.0,0
"Wallowa County",2017,"Units in All Multi-Family Structures",3.0,1.0,0
"Wallowa County",2017,"Units in All Multi-Family Structures",3.0,2.0,0
"Wallowa County",2017,"Units in All Multi-Family Structures",3.0,3.0,0
"Wallowa County",2017,"Units in All Multi-Family Structures",3.0,4.0,0
"Wallowa County",2017,"Units in All Multi-Family Structures",3.0,5.0,0
"Wallowa County",2017,"Units in All Multi-Family Structures",3.0,6.0,0
"Wallowa County",2017,"Units in All Multi-Family Structures",3.0,7.0,0
"Wallowa County",2017,"Units in All Multi-Family Structures",3.0,8.0,0
"Wallowa County",2017,"Units in All Multi-Family Structures",3.0,9.0,0
"Wallowa County",2017,"Units in All Multi-Family Structures",3.0,10.0,0
"Wallowa County",2017,"Units in All Multi-Family Structures",3.0,11.0,0
"Wallowa County",2017,"Units in All Multi-Family Structures",3.0,12.0,0
"Wallowa County",2018,"Units in All Multi-Family Structures",3.0,1.0,0
"Wallowa County",2018,"Units in All Multi-Family Structures",3.0,2.0,0
"Wallowa County",2018,"Units in All Multi-Family Structures",3.0,3.0,0
"Wallowa County",2018,"Units in All Multi-Family Structures",3.0,4.0,0
"Wallowa County",2018,"Units in All Multi-Family Structures",3.0,5.0,0
"Wallowa County",2018,"Units in All Multi-Family Structures",3.0,6.0,0
"Wallowa County",2018,"Units in All Multi-Family Structures",3.0,7.0,0
"Wallowa County",2018,"Units in All Multi-Family Structures",3.0,8.0,0
"Wallowa County",2018,"Units in All Multi-Family Structures",3.0,9.0,0
"Wallowa County",2018,"Units in All Multi-Family Structures",3.0,10.0,0
"Wallowa County",2018,"Units in All Multi-Family Structures",3.0,11.0,0
"Wallowa County",2018,"Units in All Multi-Family Structures",3.0,12.0,0
"Wallowa County",2019,"Units in All Multi-Family Structures",3.0,1.0,0
"Wallowa County",2019,"Units in All Multi-Family Structures",3.0,2.0,0
"Wallowa County",2019,"Units in All Multi-Family Structures",3.0,3.0,0
"Wallowa County",2019,"Units in All Multi-Family Structures",3.0,4.0,0
"Wallowa County",2019,"Units in All Multi-Family Structures",3.0,5.0,0
"Wallowa County",2019,"Units in All Multi-Family Structures",3.0,6.0,0
"Wallowa County",2019,"Units in All Multi-Family Structures",3.0,7.0,0
"Wallowa County",2019,"Units in All Multi-Family Structures",3.0,8.0,0
"Wallowa County",2019,"Units in All Multi-Family Structures",3.0,9.0,0
"Wallowa County",2019,"Units in All Multi-Family Structures",3.0,10.0,0
"Wallowa County",2019,"Units in All Multi-Family Structures",3.0,11.0,0
"Wallowa County",2019,"Units in All Multi-Family Structures",3.0,12.0,0
"Wasco County",2001,"Units in All Multi-Family Structures",3.0,1.0,0
"Wasco County",2001,"Units in All Multi-Family Structures",3.0,2.0,0
"Wasco County",2001,"Units in All Multi-Family Structures",3.0,3.0,0
"Wasco County",2001,"Units in All Multi-Family Structures",3.0,4.0,0
"Wasco County",2001,"Units in All Multi-Family Structures",3.0,5.0,0
"Wasco County",2001,"Units in All Multi-Family Structures",3.0,6.0,0
"Wasco County",2001,"Units in All Multi-Family Structures",3.0,7.0,0
"Wasco County",2001,"Units in All Multi-Family Structures",3.0,8.0,0
"Wasco County",2001,"Units in All Multi-Family Structures",3.0,9.0,0
"Wasco County",2001,"Units in All Multi-Family Structures",3.0,10.0,0
"Wasco County",2001,"Units in All Multi-Family Structures",3.0,11.0,0
"Wasco County",2001,"Units in All Multi-Family Structures",3.0,12.0,0
"Wasco County",2002,"Units in All Multi-Family Structures",3.0,1.0,0
"Wasco County",2002,"Units in All Multi-Family Structures",3.0,2.0,0
"Wasco County",2002,"Units in All Multi-Family Structures",3.0,3.0,0
"Wasco County",2002,"Units in All Multi-Family Structures",3.0,4.0,0
"Wasco County",2002,"Units in All Multi-Family Structures",3.0,5.0,0
"Wasco County",2002,"Units in All Multi-Family Structures",3.0,6.0,0
"Wasco County",2002,"Units in All Multi-Family Structures",3.0,7.0,0
"Wasco County",2002,"Units in All Multi-Family Structures",3.0,8.0,0
"Wasco County",2002,"Units in All Multi-Family Structures",3.0,9.0,0
"Wasco County",2002,"Units in All Multi-Family Structures",3.0,10.0,0
"Wasco County",2002,"Units in All Multi-Family Structures",3.0,11.0,0
"Wasco County",2002,"Units in All Multi-Family Structures",3.0,12.0,0
"Wasco County",2003,"Units in All Multi-Family Structures",3.0,1.0,0
"Wasco County",2003,"Units in All Multi-Family Structures",3.0,2.0,0
"Wasco County",2003,"Units in All Multi-Family Structures",3.0,3.0,0
"Wasco County",2003,"Units in All Multi-Family Structures",3.0,4.0,0
"Wasco County",2003,"Units in All Multi-Family Structures",3.0,5.0,0
"Wasco County",2003,"Units in All Multi-Family Structures",3.0,6.0,0
"Wasco County",2003,"Units in All Multi-Family Structures",3.0,7.0,0
"Wasco County",2003,"Units in All Multi-Family Structures",3.0,8.0,0
"Wasco County",2003,"Units in All Multi-Family Structures",3.0,9.0,0
"Wasco County",2003,"Units in All Multi-Family Structures",3.0,10.0,0
"Wasco County",2003,"Units in All Multi-Family Structures",3.0,11.0,0
"Wasco County",2003,"Units in All Multi-Family Structures",3.0,12.0,0
"Wasco County",2004,"Units in All Multi-Family Structures",3.0,1.0,0
"Wasco County",2004,"Units in All Multi-Family Structures",3.0,2.0,0
"Wasco County",2004,"Units in All Multi-Family Structures",3.0,3.0,0
"Wasco County",2004,"Units in All Multi-Family Structures",3.0,4.0,0
"Wasco County",2004,"Units in All Multi-Family Structures",3.0,5.0,0
"Wasco County",2004,"Units in All Multi-Family Structures",3.0,6.0,0
"Wasco County",2004,"Units in All Multi-Family Structures",3.0,7.0,0
"Wasco County",2004,"Units in All Multi-Family Structures",3.0,8.0,0
"Wasco County",2004,"Units in All Multi-Family Structures",3.0,9.0,0
"Wasco County",2004,"Units in All Multi-Family Structures",3.0,10.0,0
"Wasco County",2004,"Units in All Multi-Family Structures",3.0,11.0,0
"Wasco County",2004,"Units in All Multi-Family Structures",3.0,12.0,0
"Wasco County",2005,"Units in All Multi-Family Structures",3.0,1.0,0
"Wasco County",2005,"Units in All Multi-Family Structures",3.0,2.0,0
"Wasco County",2005,"Units in All Multi-Family Structures",3.0,3.0,0
"Wasco County",2005,"Units in All Multi-Family Structures",3.0,4.0,0
"Wasco County",2005,"Units in All Multi-Family Structures",3.0,5.0,0
"Wasco County",2005,"Units in All Multi-Family Structures",3.0,6.0,0
"Wasco County",2005,"Units in All Multi-Family Structures",3.0,7.0,0
"Wasco County",2005,"Units in All Multi-Family Structures",3.0,8.0,0
"Wasco County",2005,"Units in All Multi-Family Structures",3.0,9.0,0
"Wasco County",2005,"Units in All Multi-Family Structures",3.0,10.0,0
"Wasco County",2005,"Units in All Multi-Family Structures",3.0,11.0,0
"Wasco County",2005,"Units in All Multi-Family Structures",3.0,12.0,0
"Wasco County",2006,"Units in All Multi-Family Structures",3.0,1.0,0
